"Symbol","Date","Open","High","Low","Close","Percent Change","Volume","Turn Over"
"NEPSE","2025-01-09","2656.5","2656.61","2629.06","2635.09","-0.68 %","7,305,342,581.67","-"
"NEPSE","2025-01-12","2651.68","2654.82","2602.46","2609.67","-0.96 %","3,997,909,323.87","-"
"NEPSE","2025-01-13","2610.05","2615.55","2580.74","2594.13","-0.59 %","6,650,883,103.54","-"
"NEPSE","2025-01-15","2596.83","2611.38","2589.99","2595.96","0.07 %","5,824,904,134.70","-"
"NEPSE","2025-01-16","2598.66","2616.97","2580.4","2588.62","-0.28 %","5,933,711,674.74","-"
"NEPSE","2025-01-19","2590.14","2604.01","2580.01","2601.21","0.48 %","6,257,235,624.30","-"
"NEPSE","2025-01-20","2602.89","2623.61","2600.77","2607.99","0.26 %","6,570,477,886.37","-"
"NEPSE","2025-01-21","2608.27","2618.99","2597.61","2613.08","0.19 %","6,190,141,891.18","-"
"NEPSE","2025-01-22","2616.89","2667.23","2614.37","2665.45","2.00 %","9,203,088,349.68","-"
"NEPSE","2025-01-23","2670.23","2681.49","2644.79","2654.35","-0.41 %","7,857,792,326.04","-"
"NEPSE","2025-01-26","2656.75","2662.36","2638.65","2643.93","-0.39 %","9,128,673,514.80","-"
"NEPSE","2025-01-27","2642.3","2650.71","2625.58","2633.32","-0.40 %","8,924,065,888.67","-"
"NEPSE","2025-01-28","2635.07","2657.96","2634.69","2657.77","0.93 %","9,402,678,033.94","-"
"NEPSE","2025-02-02","2662.42","2727.58","2662.01","2727.58","2.62 %","12,955,764,136.99","-"
"NEPSE","2025-02-03","2728.65","2764.17","2720.42","2730","0.08 %","11,875,967,538.34","-"
"NEPSE","2025-02-04","2733.58","2745.15","2707.37","2715.91","-0.51 %","8,919,697,775.36","-"
"NEPSE","2025-02-05","2719.59","2726.07","2704.24","2711.45","-0.16 %","8,958,007,305.37","-"
"NEPSE","2025-02-06","2713.88","2720.48","2691.56","2699.81","-0.42 %","9,247,375,287.27","-"
"NEPSE","2025-02-09","2697.52","2725.95","2683.28","2688.31","-0.42 %","8,398,660,628.97","-"
"NEPSE","2025-02-10","2684.96","2699.79","2665.72","2677.32","-0.40 %","6,960,292,235.03","-"
"NEPSE","2025-02-11","2678.13","2691.91","2673.03","2683.86","0.24 %","7,246,221,260.29","-"
"NEPSE","2025-02-12","2687.17","2697.41","2679.78","2685.73","0.06 %","8,717,847,062.68","-"
"NEPSE","2025-02-13","2686.77","2697.34","2673.88","2678.47","-0.27 %","7,921,300,982.67","-"
"NEPSE","2025-02-16","2676.92","2698.31","2675.9","2698.03","0.73 %","9,470,308,266.50","-"
"NEPSE","2025-02-17","2701.27","2738","2700.53","2727.91","1.10 %","10,049,654,832.64","-"
"NEPSE","2025-02-18","2735.94","2757.3","2726.43","2739.82","0.43 %","10,437,006,214.82","-"
"NEPSE","2025-02-20","2738.91","2752.35","2720.69","2743.74","0.11 %","8,627,687,599.86","-"
"NEPSE","2025-02-23","2724.09","2768.9","2690.42","2755.4","0.42 %","11,548,337,612.87","-"
"NEPSE","2025-02-24","2754.55","2785.1","2746","2758.75","0.12 %","11,085,464,758.61","-"
"NEPSE","2025-02-25","2759.08","2781.95","2758.84","2765.88","0.25 %","9,909,386,227.97","-"
"NEPSE","2025-02-27","2786.65","2827.15","2785.98","2815.04","1.77 %","11,392,401,815.91","-"
"NEPSE","2025-03-02","2829.12","2890.28","2826.86","2890.28","2.67 %","14,250,475,736.95","-"
"NEPSE","2025-03-03","2900.23","2929.21","2867.46","2876.66","-0.47 %","14,284,510,595.52","-"
"NEPSE","2025-03-04","2877.22","2894.62","2842.78","2846.3","-1.05 %","12,946,493,939.18","-"
"NEPSE","2025-03-05","2846.92","2850.16","2808.75","2821.13","-0.88 %","10,972,654,473.07","-"
"NEPSE","2025-03-06","2822.74","2834.07","2811.37","2818.43","-0.09 %","10,101,817,681.95","-"
"NEPSE","2025-03-09","2819.88","2819.92","2766.08","2772.1","-1.64 %","10,093,654,129.61","-"
"NEPSE","2025-03-10","2770.17","2791.03","2743.65","2751.42","-0.74 %","8,378,055,057.57","-"
"NEPSE","2025-03-11","2752.31","2762.25","2712.74","2719.2","-1.17 %","8,391,149,050.00","-"
"NEPSE","2025-03-12","2718.13","2745.58","2717.29","2736.48","0.63 %","8,235,268,755.31","-"
"NEPSE","2025-03-16","2735.97","2739.55","2693.55","2714.85","-0.79 %","6,836,640,407.59","-"
"NEPSE","2025-03-17","2715.94","2732.51","2699.2","2704.7","-0.37 %","5,408,314,075.31","-"
"NEPSE","2025-03-18","2721.82","2723.89","2690.58","2697.04","-0.28 %","4,346,632,263.57","-"
"NEPSE","2025-03-19","2699.26","2706.58","2676.3","2682.15","-0.55 %","5,143,997,643.36","-"
"NEPSE","2025-03-20","2679.97","2685.87","2666.69","2669.31","-0.47 %","4,561,311,282.77","-"
"NEPSE","2025-03-23","2667.61","2669","2614.09","2614.68","-2.04 %","6,320,141,365.60","-"
"NEPSE","2025-03-24","2610.46","2645.99","2592.32","2640.78","0.99 %","4,483,599,004.49","-"
"NEPSE","2025-03-25","2652.87","2652.87","2581.32","2582.73","-2.11 %","5,180,718,708.10","-"
"NEPSE","2025-03-26","2580.19","2625.6","2579.45","2621.86","1.51 %","4,204,408,894.90","-"
"NEPSE","2025-03-27","2632.13","2666.17","2621.46","2663.3","1.58 %","5,223,083,340.93","-"
"NEPSE","2025-03-30","2661.63","2718.95","2657.88","2693.12","1.11 %","7,568,226,197.37","-"
"NEPSE","2025-04-01","2691.6","2696.5","2654.57","2676.17","-0.62 %","5,797,791,700.14","-"
"NEPSE","2025-04-02","2693.13","2712.25","2669.06","2700.04","0.89 %","5,444,435,901.36","-"
"NEPSE","2025-04-03","2700.23","2732.85","2700.23","2703.39","0.12 %","7,844,642,487.27","-"
"NEPSE","2025-04-07","2702.09","2710.13","2667.56","2670.06","-1.23 %","5,658,973,766.40","-"
"NEPSE","2025-04-08","2671.62","2674.88","2631.68","2666.61","-0.12 %","5,309,568,997.49","-"
"NEPSE","2025-04-09","2681.8","2701.12","2671.65","2676.28","0.36 %","4,484,619,740.83","-"
"NEPSE","2025-04-10","2677.58","2687.92","2667","2670.7","-0.20 %","5,637,981,250.23","-"
"NEPSE","2025-04-13","2673.01","2676.7","2657.32","2662.08","-0.32 %","6,280,296,245.03","-"
"NEPSE","2025-04-15","2678.52","2704.58","2669.22","2689.22","1.01 %","8,544,357,887.81","-"
"NEPSE","2025-04-16","2702.46","2704.97","2685.36","2696.23","0.26 %","7,265,122,241.80","-"
"NEPSE","2025-04-17","2701.23","2740.13","2697.63","2722.73","0.98 %","10,797,363,282.32","-"
"NEPSE","2025-04-20","2724.51","2731.81","2700.85","2706.04","-0.61 %","8,433,589,785.29","-"
"NEPSE","2025-04-21","2704.19","2716.7","2691.07","2698.28","-0.28 %","8,775,720,293.64","-"
"NEPSE","2025-04-22","2695.15","2707.86","2682.8","2688.32","-0.36 %","8,321,282,188.84","-"
"NEPSE","2025-04-23","2687.69","2687.69","2653.74","2655.94","-1.20 %","7,575,517,246.76","-"
"NEPSE","2025-04-24","2656.49","2668.06","2641.88","2658.02","0.07 %","7,879,381,268.28","-"
"NEPSE","2025-04-27","2657.75","2684.51","2657.37","2661.6","0.13 %","10,875,991,144.35","-"
"NEPSE","2025-04-28","2661.01","2676.05","2645.24","2647.07","-0.54 %","8,912,843,919.70","-"
"NEPSE","2025-04-29","2648.99","2666.54","2630.3","2631.98","-0.57 %","7,575,206,278.35","-"
"NEPSE","2025-04-30","2631.91","2642.07","2622.72","2623.83","-0.30 %","9,374,122,655.90","-"
"NEPSE","2025-05-04","2627.96","2645.67","2619.26","2620.39","-0.13 %","9,245,583,315.99","-"
"NEPSE","2025-05-05","2618.33","2630.36","2604.79","2610.4","-0.38 %","7,634,193,693.73","-"
"NEPSE","2025-05-06","2608.6","2625.7","2608.57","2611.43","0.03 %","8,747,668,846.35","-"
"NEPSE","2025-05-07","2613.78","2676.25","2611.71","2673.69","2.38 %","10,518,406,352.64","-"
"NEPSE","2025-05-08","2674.7","2687.38","2655.79","2661.64","-0.45 %","11,650,017,851.57","-"
"NEPSE","2025-05-11","2661.56","2692.5","2648.48","2649.11","-0.47 %","10,202,701,344.00","-"
"NEPSE","2025-05-13","2650.54","2669.28","2632.29","2634.23","-0.56 %","9,634,812,612.57","-"
"NEPSE","2025-05-14","2635.21","2642.96","2619.64","2620.27","-0.53 %","8,736,570,105.44","-"
"NEPSE","2025-05-15","2623.28","2628.67","2605.89","2611.85","-0.32 %","7,083,348,240.63","-"
"NEPSE","2025-05-18","2608.26","2625.26","2606.09","2609.05","-0.10 %","8,509,221,312.61","-"
"NEPSE","2025-05-19","2606.73","2639.69","2605.03","2628.36","0.74 %","7,358,855,085.18","-"
"NEPSE","2025-05-20","2627.68","2681.58","2617.46","2677.45","1.86 %","7,312,790,196.17","-"
"NEPSE","2025-05-21","2712.26","2771.47","2667.85","2669.51","-0.29 %","10,698,651,680.70","-"
"NEPSE","2025-05-22","2674.07","2705.56","2669.58","2688.55","0.71 %","9,822,070,682.42","-"
"NEPSE","2025-05-25","2693.04","2703.78","2665.48","2679.98","-0.31 %","7,609,542,212.00","-"
"NEPSE","2025-05-26","2712.69","2745.89","2670.35","2674.76","-0.19 %","7,585,022,590.92","-"
"NEPSE","2025-05-27","2674.15","2684.77","2655.29","2675.62","0.03 %","6,527,839,581.54","-"
"NEPSE","2025-05-28","2675.61","2696.78","2666.5","2693.06","0.65 %","8,586,004,334.25","-"
"NEPSE","2025-06-02","2715.95","2726.6","2686.93","2694.66","0.06 %","9,226,322,933.09","-"
"NEPSE","2025-06-03","2694.04","2699.28","2656.34","2658.93","-1.32 %","6,679,561,324.54","-"
"NEPSE","2025-06-04","2660.22","2664.59","2641.07","2646.95","-0.45 %","5,163,334,522.54","-"
"NEPSE","2025-06-05","2643.85","2661.77","2635.3","2640.96","-0.22 %","7,970,886,663.46","-"
"NEPSE","2025-06-08","2639.27","2645.22","2626.39","2629.89","-0.41 %","9,137,414,918.93","-"
"NEPSE","2025-06-09","2629.23","2657.34","2627.76","2653.09","0.88 %","8,689,350,319.62","-"
"NEPSE","2025-06-10","2654.31","2683.25","2653.57","2678.17","0.94 %","10,160,981,076.17","-"
"NEPSE","2025-06-11","2677.53","2686.45","2660.86","2664.47","-0.51 %","9,907,005,575.08","-"
"NEPSE","2025-06-12","2665.23","2672.42","2654.69","2655.38","-0.34 %","12,515,308,961.61","-"
"NEPSE","2025-06-15","2654.61","2667.68","2653.43","2655.85","0.01 %","11,443,272,636.94","-"
"NEPSE","2025-06-16","2652.18","2679.74","2652.13","2658.66","0.10 %","13,186,945,742.16","-"
"NEPSE","2025-06-17","2659.28","2670.25","2649.6","2654.75","-0.14 %","7,653,249,312.89","-"
"NEPSE","2025-06-18","2654.51","2662.69","2649.78","2653.68","-0.04 %","9,085,886,877.10","-"
"NEPSE","2025-06-19","2650.96","2661.33","2628.27","2628.91","-0.93 %","11,231,489,964.80","-"
"NEPSE","2025-06-22","2628.81","2631.82","2594.01","2595.97","-1.25 %","9,145,858,510.44","-"
"NEPSE","2025-06-23","2598.63","2608.56","2584.47","2600.76","0.18 %","6,471,952,678.00","-"
"NEPSE","2025-06-24","2603.47","2629.26","2599.72","2600.53","0.00 %","5,767,895,001.15","-"
"NEPSE","2025-06-25","2601.11","2607.71","2594.34","2600.2","-0.01 %","5,942,852,256.21","-"
"NEPSE","2025-06-26","2599.7","2617.65","2594.71","2595.74","-0.17 %","7,780,242,243.42","-"
"NEPSE","2025-06-29","2594.94","2626.21","2594.23","2622.28","1.02 %","7,121,736,114.18","-"
"NEPSE","2025-06-30","2627.93","2638.72","2622.5","2631.48","0.35 %","6,387,207,015.18","-"
"NEPSE","2025-07-01","2633.06","2663.24","2632.19","2660.39","1.09 %","7,033,050,286.61","-"
"NEPSE","2025-07-02","2667.9","2696.13","2661.37","2694.82","1.29 %","9,744,843,375.86","-"
"NEPSE","2025-07-03","2700.17","2716.93","2685.77","2703.96","0.33 %","9,645,550,680.17","-"
"NEPSE","2025-07-06","2708.24","2722.33","2697.32","2706.36","0.08 %","9,500,003,268.96","-"
"NEPSE","2025-07-07","2715.4","2718.1","2680.45","2684.01","-0.82 %","8,377,327,147.78","-"
"NEPSE","2025-07-08","2683.77","2690.13","2662.59","2683.86","0.00 %","6,574,166,814.73","-"
"NEPSE","2025-07-09","2679.37","2707.91","2679.16","2705.9","0.82 %","7,451,877,102.10","-"
"NEPSE","2025-07-10","2709.09","2743.09","2706.89","2731.8","0.95 %","9,682,488,739.83","-"
"NEPSE","2025-07-13","2767.53","2798.75","2757.89","2760.8","1.06 %","11,416,428,467.00","-"
"NEPSE","2025-07-14","2761.96","2765.91","2723.82","2725.71","-1.27 %","8,172,143,326.07","-"
"NEPSE","2025-07-15","2725.63","2763.27","2724.9","2760.17","1.26 %","9,419,165,807.84","-"
"NEPSE","2025-07-16","2759.58","2803.78","2759.11","2794.78","1.25 %","14,034,839,880.49","-"
"NEPSE","2025-07-17","2797.41","2878.77","2796.58","2870.63","2.71 %","16,592,105,455.17","-"
"NEPSE","2025-07-20","2878.39","2922.84","2861.06","2870.95","0.01 %","21,464,994,133.02","-"
"NEPSE","2025-07-21","2874.29","2902.94","2856.88","2892.72","0.76 %","16,327,115,238.99","-"
"NEPSE","2025-07-22","2895.07","2975.77","2894.48","2973.7","2.79 %","20,085,367,293.76","-"
"NEPSE","2025-07-23","2976.27","2992.26","2947.86","2978.88","0.17 %","19,575,270,557.67","-"
"NEPSE","2025-07-24","2982.86","2990.45","2963.79","2982.64","0.12 %","18,490,428,794.07","-"
"NEPSE","2025-07-27","2984.92","3013.17","2958.34","2964.2","-0.61 %","26,577,438,237.51","-"
"NEPSE","2025-07-28","2967.51","2976.92","2917.51","2971.31","0.23 %","19,360,873,034.29","-"
"NEPSE","2025-07-29","2976","3028.79","2976","3002.07","1.03 %","18,529,322,885.93","-"
"NEPSE","2025-07-30","3008.33","3020.17","2947.71","2954.14","-1.59 %","16,441,354,408.52","-"
"NEPSE","2025-07-31","2961.8","2967.03","2915.47","2922.63","-1.06 %","15,988,911,994.36","-"
"NEPSE","2025-08-03","2923.87","2923.88","2856.95","2858.9","-2.18 %","13,075,004,920.34","-"
"NEPSE","2025-08-04","2857.27","2890.05","2832.6","2875.36","0.57 %","10,822,449,402.92","-"
"NEPSE","2025-08-05","2875.57","2906.24","2831.63","2834","-1.43 %","9,333,988,481.84","-"
"NEPSE","2025-08-06","2840.03","2856.63","2826.86","2832.06","-0.06 %","7,631,375,952.79","-"
"NEPSE","2025-08-07","2831.28","2861.34","2831.27","2850.37","0.64 %","8,537,581,254.96","-"
"NEPSE","2025-08-11","2852.72","2875.45","2820.05","2822.46","-0.97 %","10,210,142,308.44","-"
"NEPSE","2025-08-12","2824.01","2828.57","2796.24","2796.24","-0.92 %","6,918,983,507.82","-"
"NEPSE","2025-08-13","2799.06","2813.59","2784.49","2785.74","-0.37 %","6,161,894,734.55","-"
"NEPSE","2025-08-14","2789.54","2802.14","2784.15","2788.36","0.09 %","7,464,177,704.29","-"
"NEPSE","2025-08-17","2789.85","2803.25","2761.22","2761.22","-0.97 %","7,735,195,094.63","-"
"NEPSE","2025-08-18","2760.67","2779.68","2755.88","2770.39","0.33 %","6,179,855,209.52","-"
"NEPSE","2025-08-19","2769.37","2796.68","2769.23","2776.9","0.23 %","5,636,548,038.26","-"
"NEPSE","2025-08-20","2773.37","2783.02","2766.64","2767.2","-0.34 %","5,200,753,868.02","-"
"NEPSE","2025-08-21","2767.52","2775.34","2756.85","2757.97","-0.33 %","5,020,104,816.55","-"
"NEPSE","2025-08-24","2754.44","2770.8","2737.85","2739.95","-0.65 %","6,548,638,335.92","-"
"NEPSE","2025-08-25","2740.31","2764.95","2730.74","2761.26","0.77 %","5,753,219,652.78","-"
"NEPSE","2025-08-26","2764.3","2775.09","2760.73","2766.09","0.17 %","4,185,315,734.37","-"
"NEPSE","2025-08-27","2781.38","2822.79","2767.77","2819.1","1.91 %","7,683,386,441.70","-"
"NEPSE","2025-08-28","2820.01","2824.85","2778.92","2781","-1.35 %","8,095,610,445.99","-"
"NEPSE","2025-08-31","2784.11","2784.56","2745.69","2749.83","-1.12 %","6,061,822,379.10","-"
"NEPSE","2025-09-01","2768.4","2773.69","2741.39","2761.86","0.43 %","5,105,746,657.65","-"
"NEPSE","2025-09-02","2777.52","2791.67","2741.46","2741.97","-0.72 %","4,438,251,812.71","-"
"NEPSE","2025-09-03","2744.41","2749.88","2724.99","2726.33","-0.57 %","4,728,052,860.98","-"
"NEPSE","2025-09-04","2723.81","2732.75","2702.25","2719.77","-0.24 %","5,144,322,258.75","-"
"NEPSE","2025-09-07","2714.23","2727.47","2705.77","2708.25","-0.42 %","4,402,767,271.72","-"
"NEPSE","2025-09-08","2707.03","2711.84","2663.78","2672.25","-1.32 %","5,233,766,698.24","-"
"NEPSE","2025-09-18","2634.85","2634.85","2511.91","2511.91","-6.00 %","728,702,830.70","-"
"NEPSE","2025-09-21","2487.56","2634.55","2483.15","2623.62","4.44 %","9,179,573,079.96","-"
"NEPSE","2025-09-23","2631.16","2682.28","2630.97","2682.25","2.23 %","5,292,773,925.39","-"
"NEPSE","2025-09-24","2683.46","2689.67","2645.3","2654.35","-1.03 %","4,124,821,863.78","-"
"NEPSE","2025-09-25","2653.84","2661.42","2637.37","2652","-0.08 %","3,260,440,604.18","-"
"NEPSE","2025-09-28","2655.86","2671.68","2647.96","2663.51","0.43 %","2,935,914,910.74","-"
"NEPSE","2025-10-07","2662.51","2664.99","2596.04","2604.96","-2.19 %","4,629,042,656.66","-"
"NEPSE","2025-10-08","2610.28","2610.31","2535.3","2559.59","-1.74 %","5,762,701,110.82","-"
"NEPSE","2025-10-09","2585.73","2677.09","2575.51","2582.18","0.88 %","5,273,221,479.76","-"
"NEPSE","2025-10-12","2583.97","2584.24","2493.16","2503.35","-3.05 %","6,707,245,266.37","-"
"NEPSE","2025-10-13","2521.01","2547.81","2478.39","2547.6","1.76 %","4,975,408,545.45","-"
"NEPSE","2025-10-14","2547.77","2553.57","2523.58","2528.16","-0.76 %","3,366,198,262.35","-"
"NEPSE","2025-10-15","2527.92","2528.59","2498.87","2505.58","-0.89 %","3,101,830,945.46","-"
"NEPSE","2025-10-16","2505.73","2522.59","2478.56","2487.17","-0.73 %","3,270,054,864.16","-"
"NEPSE","2025-10-19","2489.08","2507.12","2482.94","2503.85","0.67 %","2,791,189,909.04","-"
"NEPSE","2025-10-26","2503.44","2509.08","2469.37","2509.04","0.20 %","2,615,556,435.54","-"
"NEPSE","2025-10-28","2506.96","2576.41","2503.98","2571.34","2.48 %","4,573,943,405.50","-"
"NEPSE","2025-10-29","2570.59","2602.98","2557.74","2566.16","-0.20 %","5,459,767,681.90","-"
"NEPSE","2025-10-30","2568.41","2605.5","2548.39","2600.38","1.33 %","7,513,938,473.45","-"
"NEPSE","2025-11-02","2614.19","2638.12","2593.67","2631.14","1.18 %","9,203,146,429.51","-"
"NEPSE","2025-11-03","2629.67","2650.61","2610.96","2622.89","-0.31 %","6,052,226,903.77","-"
"NEPSE","2025-11-04","2623.76","2627.56","2587.28","2595.24","-1.05 %","5,150,768,938.98","-"
"NEPSE","2025-11-05","2597","2612.53","2576.83","2607.42","0.46 %","4,681,922,814.96","-"
"NEPSE","2025-11-06","2609.72","2622.44","2589.63","2596.12","-0.43 %","5,416,939,357.23","-"
"NEPSE","2025-11-09","2598.4","2599.27","2560.92","2566.09","-1.15 %","4,907,624,328.40","-"
"NEPSE","2025-11-10","2570.66","2576.85","2544.1","2561.94","-0.22 %","4,514,408,236.34","-"
"NEPSE","2025-11-11","2563.87","2569.99","2548.01","2565.16","0.12 %","3,626,175,110.67","-"
"NEPSE","2025-11-12","2565.78","2569.52","2540.24","2544.59","-0.80 %","3,848,586,411.67","-"
"NEPSE","2025-11-13","2538.63","2559.01","2530.32","2545.73","0.04 %","3,499,821,671.82","-"
"NEPSE","2025-11-16","2550.18","2550.18","2533.03","2540.57","-0.20 %","3,893,975,793.73","-"
"NEPSE","2025-11-17","2543.89","2555.32","2534.97","2550.36","0.38 %","3,946,074,358.89","-"
"NEPSE","2025-11-18","2549.19","2579.12","2547.42","2566.07","0.61 %","4,105,406,134.02","-"
"NEPSE","2025-11-19","2570.92","2580.09","2550.62","2561.08","-0.19 %","3,778,632,771.31","-"
"NEPSE","2025-11-20","2559.89","2563.92","2549.82","2560.29","-0.03 %","4,688,868,299.24","-"
"NEPSE","2025-11-23","2562.34","2600.93","2562.34","2600.22","1.55 %","6,286,733,916.88","-"
"NEPSE","2025-11-24","2601.2","2650.66","2601.11","2650.66","1.94 %","7,035,480,136.98","-"
"NEPSE","2025-11-25","2654.29","2658.19","2635.55","2655.99","0.20 %","5,823,028,663.97","-"
"NEPSE","2025-11-26","2661.7","2671.91","2647.39","2665.6","0.36 %","6,692,971,095.05","-"
"NEPSE","2025-11-27","2670.11","2678.29","2658.12","2676.03","0.39 %","6,662,383,143.47","-"
"NEPSE","2025-11-30","2674.69","2694.89","2644.13","2649.52","-0.99 %","7,085,449,433.60","-"
"NEPSE","2025-12-01","2648.34","2658.42","2630.66","2645.24","-0.16 %","4,716,383,580.86","-"
"NEPSE","2025-12-02","2640.9","2652.52","2638.17","2644.7","-0.02 %","4,481,394,149.97","-"
"NEPSE","2025-12-03","2647.41","2658.97","2622.88","2631.17","-0.51 %","5,235,699,337.33","-"
"NEPSE","2025-12-07","2629.69","2636.97","2602.95","2609.69","-0.81 %","5,334,415,331.06","-"
"NEPSE","2025-12-08","2609.67","2618.22","2601.38","2606.67","-0.11 %","4,669,548,742.62","-"
"NEPSE","2025-12-09","2607.36","2620.57","2605.6","2614.07","0.28 %","3,755,027,795.93","-"
"NEPSE","2025-12-10","2613.84","2618.53","2596.7","2609.03","-0.19 %","3,738,772,373.24","-"
"NEPSE","2025-12-11","2608.11","2611.99","2601.5","2607.37","-0.06 %","3,497,979,756.57","-"
"NEPSE","2025-12-14","2607.05","2614.31","2587.88","2594.87","-0.47 %","4,007,455,077.00","-"
"NEPSE","2025-12-15","2593.58","2602.89","2587.23","2601.61","0.25 %","3,441,903,770.18","-"
"NEPSE","2025-12-16","2601.81","2619.99","2600.86","2619.99","0.70 %","3,294,227,122.34","-"
"NEPSE","2025-12-17","2622.33","2632.81","2619.14","2625.69","0.21 %","4,053,720,782.10","-"
"NEPSE","2025-12-18","2629.77","2631.09","2608.89","2615.03","-0.40 %","4,577,827,903.20","-"
"NEPSE","2025-12-21","2614.64","2616.25","2588.73","2595.1","-0.76 %","4,528,715,671.15","-"
"NEPSE","2025-12-22","2595.08","2597.16","2574.84","2581.21","-0.53 %","3,515,930,718.50","-"
"NEPSE","2025-12-23","2579.33","2584.72","2568.94","2584.49","0.12 %","3,429,893,942.07","-"
"NEPSE","2025-12-24","2585.6","2593.57","2577.63","2585.87","0.19 %","3,224,664,663.45","-"
"NEPSE","2025-12-28","2586.82","2633.8","2586.41","2633.42","1.83 %","5,531,370,061.58","-"
"NEPSE","2025-12-29","2640.17","2642.67","2618.19","2622.88","-0.40 %","4,774,786,034.55","-"
"NEPSE","2025-12-31","2622.29","2643.64","2622.1","2633.76","0.41 %","5,134,850,052.24","-"
"NEPSE","2026-01-01","2634.81","2637.1","2613.5","2620.92","-0.48 %","4,713,905,470.50","-"
"NEPSE","2026-01-04","2616.87","2618.62","2604.42","2610.63","-0.39 %","5,017,587,294.34","-"
"NEPSE","2026-01-05","2610.65","2639.56","2609.51","2639.37","1.10 %","6,473,736,099.27","-"
"NEPSE","2026-01-06","2640.77","2662.66","2639.88","2649.3","0.37 %","7,123,365,296.18","-"
"NEPSE","2026-01-07","2650.95","2654.62","2630.86","2635.94","-0.50 %","5,175,091,991.60","-"
"NEPSE","2026-01-08","2633.87","2640.56","2626.88","2640.54","0.17 %","4,908,094,092.74","-"
"NEPSE","2026-01-12","2643.19","2651.76","2628.98","2635","-0.20 %","6,472,607,801.61","-"
"NEPSE","2026-01-13","2633.31","2653.66","2631.78","2639.91","0.18 %","6,990,484,039.45","-"
"NEPSE","2026-01-14","2636.57","2648.98","2633","2641.43","0.05 %","6,209,438,906.37","-"
"NEPSE","2026-01-18","2640.53","2672.73","2640.13","2672.55","1.17 %","8,402,797,775.59","-"
"NEPSE","2026-01-20","2678.81","2726.74","2678.81","2714.81","1.58 %","11,858,421,070.67","-"
"NEPSE","2026-01-21","2717.43","2728.05","2695.1","2705.38","-0.34 %","8,923,650,346.99","-"
"NEPSE","2026-01-22","2706.44","2714.67","2693.04","2714.61","0.34 %","9,073,978,098.79","-"
"NEPSE","2026-01-25","2716.28","2772.22","2715.78","2772.17","2.12 %","13,785,729,645.05","-"
"NEPSE","2026-01-26","2776.78","2788.09","2746.87","2769.09","-0.11 %","16,355,730,466.82","-"
"NEPSE","2026-01-27","2768.97","2782.96","2718.85","2726.51","-1.53 %","14,167,179,442.72","-"
"NEPSE","2026-01-28","2728.22","2735.55","2702.56","2731.59","0.18 %","11,493,989,185.27","-"
"NEPSE","2026-01-29","2731.85","2742.53","2710.04","2714.05","-0.64 %","14,563,138,865.71","-"
"NEPSE","2026-02-01","2714.77","2719.62","2688.08","2694.2","-0.73 %","9,109,457,278.45","-"
"NEPSE","2026-02-02","2680.43","2706.98","2679.86","2695.73","0.15 %","8,223,965,669.86","-"
"NEPSE","2026-02-03","2695.12","2709.89","2675.16","2683.15","-0.46 %","8,631,512,542.17","-"
"NEPSE","2026-02-04","2660.98","2702.9","2659.86","2681.5","-0.06 %","7,499,742,098.46","-"
"NEPSE","2026-02-05","2681.13","2709","2679.75","2708.7","1.06 %","11,582,893,800.91","-"
"NEPSE","2026-02-08","2712.34","2728.43","2695.2","2698.45","-0.37 %","11,659,752,143.11","-"
"NEPSE","2026-02-09","2701.61","2702.75","2665.02","2672.39","-0.96 %","10,773,915,289.22","-"
"NEPSE","2026-02-10","2671.09","2682.41","2655.3","2662.14","-0.38 %","8,616,410,132.46","-"
"NEPSE","2026-02-11","2673.96","2692.55","2656.36","2662.09","0.00 %","8,692,250,855.88","-"
"NEPSE","2026-02-12","2666.62","2681.65","2657.86","2671.07","0.33 %","11,102,550,966.56","-"
"NEPSE","2026-02-16","2674.54","2682.2","2657.67","2662.91","-0.30 %","7,942,760,220.64","-"
"NEPSE","2026-02-17","2663.58","2665.82","2636.4","2642.15","-0.77 %","8,364,424,555.43","-"
"NEPSE","2026-02-22","2640.67","2642.37","2610.7","2614.55","-1.04 %","6,699,721,204.48","-"
"NEPSE","2026-02-23","2613.4","2627.06","2608.95","2616.97","0.09 %","5,138,649,946.77","-"
"NEPSE","2026-02-24","2614.67","2638.64","2614.26","2638.6","0.82 %","4,232,407,613.56","-"
"NEPSE","2026-02-25","2637.97","2653.65","2637.79","2648.9","0.39 %","4,451,149,080.41","-"
"NEPSE","2026-02-26","2665.8","2666.22","2646.43","2654.93","0.22 %","4,174,630,515.28","-"
"NEPSE","2026-03-01","2659.32","2674.2","2626.7","2673.97","0.71 %","5,648,319,041.36","-"
"NEPSE","2026-03-03","2691.71","2712.6","2666.05","2712.49","1.44 %","6,234,381,480.75","-"
"NEPSE","2026-03-09","2757.13","2875.43","2757.12","2875.43","6.00 %","555,963,894.66","-"
"NEPSE","2026-03-10","2911.37","2911.36","2796.13","2843.35","-1.11 %","21,502,031,320.34","-"
"NEPSE","2026-03-11","2852.83","2854.48","2793.39","2796.57","-1.64 %","13,180,255,157.52","-"
"NEPSE","2026-03-12","2800.06","2830.27","2781","2820.44","0.85 %","14,551,946,230.27","-"
"NEPSE","2026-03-15","2824.89","2839.35","2808.57","2824.9","0.15 %","14,329,604,315.90","-"
